episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,1.0973404527791955,20,63.331357657892205,6.4572820979797205,3.0512733304341695,1.0,1.0,1.0,3.4409209086114787,1.6827544790433866
20,1.1577636940305696,20,254.89992556572253,4.680369605704676,2.719479642702414,1.0,1.0,1.0,1.2941363264042038,1.220536598954464
40,1.2644125623976186,20,18.600521187421357,2.9178782983468796,1.8512067879240268,1.0,1.0,1.0,2.575516393048376,1.4847850561074454
60,0.8101162713421493,20,504.00674492905125,9.895612039516434,1.5932491279673142,1.0,1.0,1.0,12.610794618921407,2.076427751625913
80,0.8969123307027956,20,67.87181394427625,6.83374613263044,4.364475660078832,1.0,1.0,1.0,7.189089179197812,1.9003437967486632
100,0.8955261179640477,20,440.7143781156457,14.551711704868545,2.333545935401191,1.0,1.0,1.0,3.437184793626001,1.631170687609611
120,1.1514597574316199,20,70.18297576608123,5.764264716320619,2.1570128540569202,1.0,1.0,1.0,4.239442585050676,1.9567958370473282
140,1.1538071210626104,20,37.059124321474044,5.216964335258514,2.639958086273804,1.0,1.0,1.0,2.523665459011433,1.4575735216118801
160,0.9983313393601728,20,7696.499362059776,15.646371133434245,3.817632276022488,1.0,1.0,1.0,12.53375759842351,2.041979028227545
180,1.2138339882235645,20,4476.090413664907,4.698790990028505,19.98859218227598,1.0,1.0,1.0,5.393644068165344,2.2298938776292343
200,0.9733310595029998,20,371.95600520687174,10.572821901162163,2.3226865158603376,1.0,1.0,1.0,48.820681994792885,2.46990201073232
220,1.2902334915640004,20,540.0673087037608,3.677969970063577,1.0979193754706755,1.0,1.0,1.0,36.32323725653138,2.1262569810531295
240,1.0799380809565757,20,5.695913155754555,2.8196189984765727,2.7515654275342465,1.0,1.0,1.0,2.4492646081223923,1.5339446354697164
260,1.1018676338888767,20,27.932705405255014,4.6735475440829575,2.281811705409949,1.0,1.0,1.0,1.4539203377534753,1.2616957111698353
280,1.1450369115467809,20,767.768427904816,5.307138446847278,3.4966770946428634,1.0,1.0,1.0,4.498028549607532,1.4809737130302303
300,1.0867098788405827,20,11.551001134317168,3.732682714201912,6.576713998394026,1.0,1.0,1.0,1.1804389390651278,1.1279592933810223
320,1.2394091838679715,20,12.040258785062054,2.743924050789746,2.2944030721991004,1.0,1.0,1.0,1.5705383297799183,1.2815913952298597
340,1.0242937020595049,20,1714.7574454380615,5.3252096043102775,2.8244040326337374,1.0,1.0,1.0,6.541488285783575,1.624677977141537
360,1.1062452501811706,20,14.50227289177189,3.6657168753475604,1.2500363734738535,1.0,1.0,1.0,114.05532219933082,1.8966700394864022
380,0.8121807784124485,20,297.35929199742355,10.166427495081605,44.252997000656315,1.0,1.0,1.0,3.173290313366075,1.6803223363023652
400,0.7744300992856654,20,799.3650830225577,12.467615341421796,140.39642045851878,1.0,1.0,1.0,9.082514371064258,2.1193493775105914
420,1.0679176003207258,20,192.71619620055475,6.006801211342788,2.5059753712742467,1.0,1.0,1.0,1.4791021630642782,1.3414725942577934
440,1.2458178528324577,20,1341.9249119159394,3.8258090136853333,1.337392563630681,1.0,1.0,1.0,5.258217089728638,1.82450738108376
460,1.2855513914798833,20,1046.1104021155384,4.0990983927527544,1.3144496939785135,1.0,1.0,1.0,2.339005654338281,1.2634036758562532
480,1.3025667675893227,20,23.799251632755364,2.720075858323254,2.2197415182824063,1.0,1.0,1.0,9.022949985360782,1.5955368441092563
500,1.1032902607113881,20,25.078193979264555,3.257919810980866,1.7719688094821835,1.0,1.0,1.0,1.2260462389834044,1.1433640825812017
520,1.0435528596777173,20,73.88622362846753,8.02665497764291,2.12374677238476,1.0,1.0,1.0,12.776676084671958,3.0395671163639
540,1.0844703852430453,20,37.500033431536664,3.6380450061758802,1.4725372071090548,1.0,1.0,1.0,48.92774960032831,2.4301984174407543
560,1.114879232007246,20,25.259615124107867,4.074533522466822,1.7156523984032712,1.0,1.0,1.0,3.3642331075743845,1.6879643323921318
580,1.0104700634755603,20,340.3384678080546,7.074380837976191,31.44408299846268,1.0,1.0,1.0,1.2322083026512045,1.1219922599983887
600,0.9657705472240874,20,125.92493257515761,6.292534281003998,3.9042678985932993,1.0,1.0,1.0,2.0925615077708497,1.3364214966019807
620,0.9199404493178145,20,5422.9402741772265,14.232403467752729,3.3499612571240736,1.0,1.0,1.0,1.3714374919217536,1.2341016426240192
640,0.70810121528432,20,501.31680203563474,10.64206079589132,2.4733577469789565,1.0,1.0,1.0,6.306352375283112,1.8696069813618168
660,0.9773867373756152,20,564.7409810491098,12.952296868455504,2.5130702692353544,1.0,1.0,1.0,66.68448580558545,3.0232722062353528
680,0.9138286141385942,20,21.136860178734615,5.446576754674927,2.8206717192406368,1.0,1.0,1.0,2.556445676019013,1.2868244757666154
700,1.4173684997522638,20,74.37555769799164,2.2754673130142993,1.054603778399319,1.0,1.0,1.0,8.720524496168114,1.4012127358276651
720,0.8808926682466668,20,375.2181842286669,11.472393981397044,1.362204103886254,1.0,1.0,1.0,8.8122512957662,1.5337740838075966
740,1.025494197512287,20,135.04592493001294,9.258159822742835,3.735733604773134,1.0,1.0,1.0,54.75214914579807,3.325425598530401
760,1.0057389130219958,20,36.45634210038309,4.717573380889721,3.039813157211918,1.0,1.0,1.0,4.004832311465844,1.9513247883515612
780,1.275088597476332,20,9568.851633370508,3.2627792721287214,4.570810835880053,1.0,1.0,1.0,9.783287506264617,1.5459388437924249
800,0.8947163093295167,20,21562.9464728886,19.394095922683523,48.54616459438684,1.0,1.0,1.0,1.1971435789329274,1.1411257911060957
820,1.0230161007640661,20,36.417175327249964,4.216573296054662,1.1352870688074357,1.0,1.0,1.0,38.66891795897803,2.408331687463648
840,1.1438777094735137,20,37.591374190894086,3.234870163063108,1.118439700294421,1.0,1.0,1.0,1.2179945748549994,1.1691380755887713
860,1.3733094464666507,20,33.966449215897214,2.069860571231301,1.367217265911976,1.0,1.0,1.0,4.587343424930978,1.6861962600863705
880,1.2818170668122293,20,16.699345939593293,2.8173408212872415,1.278650572739565,1.0,1.0,1.0,4.343905746274961,1.3922149376551758
900,1.298048586619988,20,59.9324038990127,3.343925500549482,1.277112641062714,1.0,1.0,1.0,37.64268062446716,2.7021403701966347
920,1.265490783909732,20,15.364856751058719,2.6153999118153144,1.2912601343097139,1.0,1.0,1.0,1.5054835842379723,1.3150351172598391
940,1.4239158728181966,20,9.602142621575315,1.8483782609677577,1.1194620975104883,1.0,1.0,1.0,1.277948192055554,1.2236599008198044
960,1.1067517141134293,20,16.234833348089932,3.9396267186546816,2.6912817709153423,1.0,1.0,1.0,4.729275479349676,1.7150786252787324
980,1.251197623674762,20,3.0375031406513,2.1043184356576834,2.5326239041548604,1.0,1.0,1.0,1.310791740864074,1.2199720891765566
1000,1.1483620535382717,20,300.3978149762278,8.092862772842762,1.3490603125352454,1.0,1.0,1.0,2.56954896108158,1.2962853388228917
1020,1.02513176863548,20,279.76666889579997,6.548678785200098,5.134580703238316,1.0,1.0,1.0,2.7327046640212282,1.4339018646706656
1040,1.0604760136216027,20,419.0236100845371,9.0553647712124,2.112015752987763,1.0,1.0,1.0,4.739672922158189,1.5245248267787954
1060,1.497234139283789,20,9.192596108858735,1.7620584051864592,1.1060224009188304,1.0,1.0,1.0,2.387385445519523,1.4434226233077303
1080,1.1535324168248864,20,405.4429108950879,8.150025725399791,3.1905623073638716,1.0,1.0,1.0,2.6930570755478622,1.4204291124467459
1100,0.7825142142562862,20,951.3722703466153,25.815212722328,3.0516941038350183,1.0,1.0,1.0,8.557061223230987,2.0957862031287005
1120,0.998548581450003,20,542.2408909046098,7.799713231848881,1.2157479122165717,1.0,1.0,1.0,2.924041117707767,1.6068179438642491
1140,0.9427121127584611,20,80.49055101062864,6.104768527005639,1.6620354622399556,1.0,1.0,1.0,15.52863966408016,2.368285463964659
1160,1.0850117466268157,20,65.76025405967049,5.3564823385908715,1.1881400821729935,1.0,1.0,1.0,2.536416561119971,1.2690855958875003
1180,1.3351355056254088,20,4.594843362385573,2.02961230561176,1.374538422798125,1.0,1.0,1.0,3.464469052724752,1.515058295681275
1200,1.1612278157862908,20,3363.4326843088174,7.694155331379911,2.431719457868369,1.0,1.0,1.0,26.27457352576136,1.583600141971904
1220,1.302530463232484,20,182.3423875938117,3.191051345181253,4.140896883529909,1.0,1.0,1.0,2.069290056604418,1.5483669617645903
1240,1.2862994199853974,20,13.087682880836033,2.513890454317809,1.2250972359235686,1.0,1.0,1.0,2.6027800406297095,1.4520716758242176
1260,1.1482589482917605,20,48.73379433792315,4.296707120524245,18.284213660315856,1.0,1.0,1.0,29.299465920181326,2.093602555379535
1280,1.2532837443296434,20,47.90173343639818,3.2416758053839514,4.457937354594475,1.0,1.0,1.0,5.736069317617452,1.5840401944226636
1300,1.0059261192546127,20,95.81639947388946,5.557274924946374,6.682411575032217,1.0,1.0,1.0,10.103783036334285,1.9562653723151582
1320,1.3019809763144905,20,23.236980827473552,3.2079857271274195,1.1243875993611747,1.0,1.0,1.0,1.9301937095706792,1.4661592732057098
1340,0.9976525026966485,20,1981.8091489482965,12.506985681428604,5.564309081918432,1.0,1.0,1.0,1.4665121026659027,1.3116173146540195
1360,1.3339613015818865,20,4.471917276274228,2.2765360849030873,3.00259714232753,1.0,1.0,1.0,27.11059885817813,1.679633382473968
1380,1.317818702720676,20,98.03539969152195,3.166882770585677,2.460304724063761,1.0,1.0,1.0,833.362726579178,2.6760570916268307
1400,1.2582543901957133,20,85.18814245149318,2.9364388174886242,1.5226185016353542,1.0,1.0,1.0,8.961940316503137,1.6773737941819356
1420,0.8337729373419167,20,261.00229349541286,14.694291214716348,1.185263710227136,1.0,1.0,1.0,53.65037635334339,2.4629997448803547
1440,1.3843755782975702,20,3.439584656407105,1.717885071731775,3.0271765003442943,1.0,1.0,1.0,1.3447303439746134,1.192942830260821
1460,1.058694249920502,20,110.9355597031069,6.3100252008354785,1.799219961243297,1.0,1.0,1.0,29.0406460361878,2.122100216298645
1480,1.275621019237407,20,1021.0079736527956,3.9015291579852045,1.5210008671843023,1.0,1.0,1.0,8.829356769536641,1.5407492787303407
