episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,1.1729919876529165,20,124.20677245836171,5.089079263919755,7.143509131330589,1.0,1.0,1.0,8.050367805786378,2.199666686969535
20,1.0171501813351125,20,13.417486559992266,3.7098290280715913,4.183601537162988,1.0,1.0,1.0,1.4360304700991242,1.3002769807233696
40,1.095027780700626,20,259.3313005104352,4.807402481395917,2.550173331504206,1.0,1.0,1.0,10.003411994980299,1.4016833953043033
60,0.9419372147426905,20,293.34860546740214,7.439345009205895,2.5630132853103698,1.0,1.0,1.0,4.27253103597227,1.835837336656929
80,1.04739326736235,20,256.91329851845273,4.657665893175819,1.5716858589009481,1.0,1.0,1.0,2.009270163645148,1.3914458974334782
100,0.8394959169989136,20,994.4071933589964,14.11782949729464,21.486037931735275,1.0,1.0,1.0,42.72580235580001,2.416884030198448
120,1.0813509823918,20,27.71467146944341,3.6917209635776707,1.4233289229549162,1.0,1.0,1.0,2.792946806004708,1.7276210824605658
140,1.1591174403358946,20,350.53501675533926,8.151196289680906,16.625008857471386,1.0,1.0,1.0,1.6739285255973442,1.175738208142299
160,0.8886879623666817,20,438.5572461559955,16.824125812803512,2.933977967015674,1.0,1.0,1.0,18.555183408953358,2.2427205670910744
180,0.796290002294017,20,503.6508534508872,9.119155681287317,12.557445500122807,1.0,1.0,1.0,828.1539857679351,2.7954055472661254
200,1.009805872487354,20,20.11139439206593,4.1282921404125,2.1820480683010186,1.0,1.0,1.0,2.191738877410569,1.2994693100207737
220,0.9751783702498639,20,462.8102844809513,8.181063325876684,5.163614680646684,1.0,1.0,1.0,2.751700179470766,1.5571124616707268
240,1.278148436009777,20,42.37410100645275,3.288930159143636,1.3358628485285797,1.0,1.0,1.0,11.311859154592772,1.9736213353170835
260,1.2823423614203144,20,2.4939547584361637,1.9045472544615334,1.1704876914736535,1.0,1.0,1.0,1.4125916425057983,1.2868189158083236
280,1.0896315051519663,20,27.17751820470076,4.627447228397367,4.895097529670618,1.0,1.0,1.0,1.4067394526418426,1.2572779798195843
300,0.8524946052348682,20,4225.8972346117,10.68098006231455,9.762346929965839,1.0,1.0,1.0,27.468854263778887,1.5907797494355338
320,1.0394878816519129,20,14.810384210968184,4.18504087741223,1.407106823365451,1.0,1.0,1.0,2.046180861746227,1.4123323187028918
340,0.9633551958835742,20,1734.1191268650205,12.421563584750821,2.1457512077801217,1.0,1.0,1.0,826.6787104427515,2.2749290648277585
360,0.8336914629258152,20,510.4666448797654,10.930393985580444,3.76401147029243,1.0,1.0,1.0,2.8224441759473833,1.4295345937861035
380,1.0742217490291226,20,378.42208112081966,10.762141638294608,4.211994277715411,1.0,1.0,1.0,8.73109880780402,1.4590588486496894
400,1.2902795588219313,20,90.44823758125253,3.4710256904190246,3.2294567242189967,1.0,1.0,1.0,27.509915628994086,1.6939826398180022
420,0.9480804612401974,20,132.49994474071727,7.271479602040588,1.743227821519674,1.0,1.0,1.0,5.1078896684799275,1.4414861007494293
440,0.9050426843987198,20,2146.2823402513413,37.996746067872465,9.711291982467694,1.0,1.0,1.0,1.830876779096883,1.364685980435932
