0,0.34077075012630254,0.2452516724514329,0.3724359475436524,0.21654917875296475,0.5128776974150085,0.5605129075024498,6,7,0,0,50,0.2451775837321712;0.301147199915308;0.22732895970009373;1.0;0.14897913062946042;0.16249840408111155;0.30151453336688117;0.8810197917440925;0.3254290048441033;0.018614730561361363;0.38995758340020636;0.2887728022196058;0.05332762621867393;0.789419404695684;1.0;0.47345120465363844;0.4898521384824334;0.3973755221534961;0.0003966405849830474;0.28614070376049694;0.026082025711191222;4.942157746071935e-05;0.0486236225751037;0.261551706224154;0.14048907267735442;1.0;0.05714344219571401;0.05312128775478458;0.0017026823258929162;1.0;0.664;0.9167546107844615;0.0200078045341826;0.0015763033329514095;0.0018583131067961165;0.014233228713393265;0.00011745793708351942;0.7989100988298553;0.40817130992050504;0.2453257611706946;0.005968075156852751;1.0;0.07300244547586963;1.0;0.0017882109000808962;0.9214300630077464;0.31090693739711417;0.09546693475988803;0.14345111781993136;0.04640260768226467
100,0.475047716265247,0.39109579105562464,0.4979840118095881,0.4228246735124665,0.6065801177885389,0.7450222818437957,9,10,0,0,50,0.4477395632334308;0.5070178773576605;0.298940103524772;0.06899837783452756;0.5372610252113642;1.0;1.0;0.6988035537864834;0.3254290048441033;0.2837846814729523;0.33445201887781856;0.7349220943155559;0.05332762621867393;0.789419404695684;0.22918688126721787;0.4911613154788853;1.0;0.17955008460184738;0.000395508193850836;0.0995700658556409;0.026082025711191222;1.0;0.8293234873749404;0.9836627272234966;0.7387791207155966;0.7887965233463351;0.009061116116858496;0.040715750657417234;1.0;1.0;0.01810203440695118;0.9167546107844615;0.029826950243879005;1.0;1.0;1.0;6.770597969765344e-05;0.7989100988298553;0.19792522127696327;0.2453257611706946;0.008026836842255206;0.00020701882359874135;0.9660163451748713;0.8697110616138081;0.007205399326688136;0.2896848304845351;0.7060101793751737;0.15876950082066785;0.013875992438676044;0.029586327753267867
200,0.33832272505046285,0.2753507590200102,0.385844839200279,0.30693809105978115,0.5365472183479316,0.5674391900107179,5,5,0,0,50,0.2641959125802481;0.5070178773576605;1.0;0.06899837783452756;0.14897913062946042;0.158259115133809;0.3462676251865139;0.6317852683741522;0.8360933628895554;0.026503980974046118;0.38995758340020636;0.2887728022196058;0.4278432339790414;0.28650560545977233;1.0;0.6106807141299998;0.4898772455857103;0.17955008460184738;0.21667462005710264;0.23457299054942768;0.34252069948809566;0.4642857142857143;0.0274197009941266;0.21118027333321973;0.4512017174749644;0.7887965233463351;0.009061116116858496;0.040715750657417234;0.004540659101039285;0.011710825010599077;0.03237078984727227;0.5381585934273408;1.0;0.0008949750976758557;0.001991707991220226;0.016619843019576624;0.0013224614698544139;0.32961889778039366;0.7299215769081561;0.17097888724610444;0.05846571723464567;0.13584452013624523;1.0;0.38411203249378734;0.0017882109000808962;0.3383712587919449;0.4340368230658369;0.24808511860868232;1.0;0.029586327753267867
300,0.41334507799277453,0.26585441058644765,0.45543050073066543,0.3747228629023206,0.5751679141931163,0.5794867692141762,8,6,0,0,50,0.4477395632334308;0.9988492903659685;0.22732895970009373;0.06899837783452756;0.14897913062946042;1.0;0.6999614646717676;0.6988035537864834;0.49377518802782555;0.2837846814729523;0.38995758340020636;1.0;0.030723543514385353;1.0;0.09477189463474105;0.4911613154788853;1.0;0.21411858796478364;0.000395508193850836;0.03592554327014137;0.018233275648045062;1.0;1.0;0.7484417741124668;0.22317928625943523;0.7422059997332522;0.6012829929974046;0.15813334774523363;0.002357273420410392;1.0;0.03237078984727227;0.4235645127585967;0.013120327228938418;0.02064747770929328;0.5903614457831325;0.011710676659825362;6.770597969765344e-05;1.0;0.24123951454157896;0.17097888724610444;0.008026836842255206;0.00020703927425100183;0.6168904196246573;0.8697110616138081;0.002592559105281754;0.8152298845469904;0.7060101793751737;0.24792413969994295;0.02738838904134901;0.05010391666482697
400,0.47903321683687633,0.4522416725706939,0.505383676488699,0.4341170085119213,0.614463858763538,0.7199869817773009,8,7,0,0,50,0.908093371186517;0.44843607313637646;0.003107251414762724;0.4560472720050114;0.5194603392027336;1.0;0.6999614646717676;0.8810197917440925;0.24401671092468244;0.018614730561361363;0.3562805052613939;0.6223486044173764;0.02031888006030999;0.28650560545977233;0.22918688126721787;0.5878598051805681;0.12341817101831047;0.24686110911009318;0.000395508193850836;0.5101173192515123;0.01103333600781317;0.8666666666666667;0.0274197009941266;0.20732486695850205;0.22317928625943523;0.7887965233463351;0.8311312070179239;0.010038825660992219;1.0;0.6095691427549834;1.0;1.0;1.0;1.0;1.0;1.0;6.770597969765344e-05;0.32961889778039366;0.25013374534509664;0.3302670945181895;0.016369176980006186;0.5736040609137056;0.9660163451748713;0.3658278314377886;0.0032031297659726684;0.8288491114187588;0.7658878407146137;0.24808511860868232;0.02738838904134901;0.5091334444302013
500,0.3381156331686647,0.24910943197688948,0.4008599707237271,0.2992745258832941,0.5720736245474044,0.631894436954813,4,5,0,0,50,0.1485227060678718;0.44196074600135404;0.298940103524772;0.12422848176865482;0.7857262205785704;0.8872669960294608;0.30151453336688117;0.8810197917440925;1.0;0.0027794718136053584;0.6996297819827232;0.2887728022196058;0.030723543514385353;0.789419404695684;0.22918688126721787;0.44995468951529766;0.4898772455857103;1.0;0.055399651335204185;0.0995700658556409;0.018233275648045062;0.4642857142857143;0.0274197009941266;0.7484417741124668;0.1920426393705011;0.5095739411340022;0.008179964004640917;0.4183675790554615;0.002606981038631556;0.03464201326777551;0.019716837704294946;0.5381585934273408;0.029826950243879005;0.002968868525863505;0.02699724517906336;0.02235742880558142;0.00014259321513295366;0.6558785606098996;0.25013374534509664;0.2453257611706946;0.4974504585221883;1.0;0.07281589645731353;0.5015266765120963;0.007205399326688136;1.0;0.31751844711941135;0.24808511860868232;0.013875992438676044;0.027510385443236345
600,0.430470440337565,0.3512740652239539,0.4597418004197815,0.4662644042491604,0.5584033157675947,0.7015192577021013,6,8,0,0,50,0.1485227060678718;0.9988492903659685;0.003107251414762724;0.33661978978708046;0.5194603392027336;0.16249840408111155;0.3462676251865139;0.6155164355818663;0.3254290048441033;0.00258156213515493;0.3562805052613939;0.6223486044173764;0.4278432339790414;0.789419404695684;0.09477189463474105;0.47098472510458045;0.12532781726154574;0.4508204332927837;0.2106517157864939;0.0995700658556409;0.34252069948809566;4.942157746071935e-05;1.0;0.7484417741124668;0.1920426393705011;0.7887965233463351;0.008179964004640917;0.4183675790554615;0.0017026823258929162;0.011710825010599077;1.0;0.5381585934273408;1.0;0.6820589863208666;0.0018583131067961165;0.014233228713393265;1.0;0.7989100988298553;0.7299215769081561;0.17097888724610444;1.0;0.5736040609137056;0.07300244547586963;0.9035448996971511;1.0;0.8288491114187588;0.2680037611487936;0.24792413969994295;0.02738838904134901;0.04640260768226467
700,0.541127896258131,0.5625604151959662,0.6035885492627618,0.7311742914175245,0.7127838652745994,0.9451254384633035,10,5,0,0,50,0.908093371186517;0.9988492903659685;1.0;1.0;0.5372610252113642;1.0;0.21800108997132492;0.6317852683741522;1.0;0.2837846814729523;0.33445201887781856;1.0;0.4278432339790414;0.5926958595903106;0.8945958788716575;0.5878598051805681;1.0;0.4508204332927837;0.055399651335204185;0.02991914987893401;0.34252069948809566;0.5;0.0274197009941266;0.4250381138064417;1.0;0.7896506689356774;1.0;0.012082147302475244;1.0;0.03464201326777551;0.9947267497603068;0.3595289712258573;0.0200078045341826;0.6820589863208666;0.02699724517906336;1.0;6.770597969765344e-05;0.6558785606098996;0.24123951454157896;0.8340327597863507;0.008026836842255206;0.20308521791223602;0.9660163451748713;0.9276424148485496;0.0032031297659726684;0.5181793288787641;0.7658878407146137;0.7122025249637092;0.02738838904134901;0.027510385443236345
800,0.5022065232550939,0.5090896644393821,0.5462742562677029,0.6277596003181176,0.6607451329184607,0.8214528721876106,12,7,0,0,50,0.1485227060678718;0.2770228495480561;0.0034005727811739265;0.08569420958494704;0.5372610252113642;1.0;0.21800108997132492;0.6317852683741522;1.0;0.2837846814729523;0.33445201887781856;0.7349220943155559;1.0;0.5926958595903106;1.0;0.5878598051805681;1.0;0.4508204332927837;0.000395508193850836;0.0995700658556409;1.0;0.5;0.0274197009941266;0.9836627272234966;0.4512017174749644;0.7896506689356774;0.6012829929974046;0.4183675790554615;1.0;0.03464201326777551;1.0;0.5381585934273408;1.0;0.02064747770929328;0.02699724517906336;1.0;6.770597969765344e-05;0.6558785606098996;1.0;0.8340327597863507;0.008026836842255206;0.45034872135503157;0.07281589645731353;0.8171370968924363;0.0032031297659726684;0.5181793288787641;0.31751844711941135;1.0;0.02738838904134901;0.027510385443236345
900,0.5004317716600147,0.49684697424953406,0.5357374310558306,0.512976811875171,0.6464145729725683,0.7432900136924911,13,7,0,0,50,1.0;0.44843607313637646;0.298940103524772;0.14286483511223855;0.7857262205785704;1.0;0.3462676251865139;1.0;0.49377518802782555;1.0;0.6996297819827232;1.0;1.0;0.21372413017633363;0.8945958788716575;0.49991876047124256;1.0;0.4508204332927837;0.13856188190507718;0.5101173192515123;1.0;0.8666666666666667;1.0;1.0;0.1920426393705011;0.5095739411340022;0.008179964004640917;1.0;0.004540659101039285;0.009287194145155607;0.9947267497603068;0.5381585934273408;0.0200078045341826;0.6820589863208666;0.02699724517906336;0.016619843019576624;0.5771812080536913;0.32961889778039366;0.19792522127696327;0.17097888724610444;0.021604993906973406;0.00020703927425100183;0.07281589645731353;0.2787344181340405;0.007205399326688136;0.5181793288787641;1.0;1.0;0.02738838904134901;0.027510385443236345
