episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,-3.119086651950416,20,224070.90669612243,432.95116899870123,525.1248754751638,1.0,1.0,1.0,76.4105515178326,0.14630331881875203
20,-2.8890453687984445,20,3750793975.713553,719.2455378810953,903734282.692531,1.0,1.0,1.0,2.187532921717914,0.07689913539425532
40,-2.0965409399934396,20,15121.838876796613,68.63339602323201,36.858876974822195,1.0,1.0,1.0,2.303549791310775,0.28231950855131105
60,-2.8159989473415914,20,1195.8789733487006,128.16766561099683,32.50574268836988,1.0,1.0,1.0,3.3683886881337592,0.12164919077364908
80,-2.558595850142526,20,22865.01800393591,126.96810188727628,56.37405515886067,1.0,1.0,1.0,80.2812436700851,0.1307197715165706
100,-2.759252720743233,20,602201.9040570455,231.4123720865503,1368.33752067491,1.0,1.0,1.0,51.17724121095863,0.20550921270906572
120,-2.423199443826652,20,2718.234986843265,172.06006700952253,48.70700561545077,1.0,1.0,1.0,1798.200724802117,0.10938630046456028
140,-2.27773388615894,20,3769.934170136125,126.29456945095785,67.70095772214277,1.0,1.0,1.0,1865.38044489838,0.265540443820336
160,-2.166108324379538,20,2682.86587752525,56.99754069111813,20.233918043680085,1.0,1.0,1.0,0.21518459238208226,0.04144298086740309
180,-1.9821317675557286,20,113271.36869399156,34.67985141089526,25.457776250777133,1.0,1.0,1.0,128.93452439477696,0.2851187455961597
200,-2.99837255386387,20,2337.1588253626555,156.34914705372057,229.74172769008646,1.0,1.0,1.0,17.453498956035656,0.10027459243437524
220,-2.248666763573583,20,11518.40652659391,39.86352047439153,44.29676008369668,1.0,1.0,1.0,34.65067636769163,0.11439129587579427
240,-2.1273086477000662,20,3590.1900008177827,70.47293204915518,27.336559559962176,1.0,1.0,1.0,1801.7642061259608,0.26951102860072396
260,-2.698103666568762,20,7799.928704228247,223.66231392750234,253.23283421874766,1.0,1.0,1.0,3600.912526742137,0.21563604506815293
280,-2.4816942653806904,20,35433.065449698755,190.48672766900484,154.74013900615674,1.0,1.0,1.0,66.74134600555873,0.20206605650381412
300,-2.5349821456769623,20,1904.2940105219598,65.32486944740847,271.06845227955324,1.0,1.0,1.0,1.784484387348919,0.022958609989686258
320,-3.0689070213806344,20,6946.127288038808,224.0498334783473,31.960512395571882,1.0,1.0,1.0,6.8162584754067765,0.22009495273899468
340,-1.8533014656032811,20,3937.2800216463716,77.64190553611954,39.375426663712204,1.0,1.0,1.0,1.8293022209115635,0.06985998564911884
