batch,iteration,avg_rewards,policy_loss,value_loss,entropy,loss
0,0,1.1296413868813913,-0.06586892530322075,1.9709853529930115,2.4848915338516235,1.8802674412727356
0,1,1.1296413868813913,-0.0654636099934578,1.6674749851226807,2.4848915338516235,1.5771624445915222
0,2,1.1296413868813913,-0.06534723564982414,1.3748365640640259,2.484891414642334,1.284640371799469
0,3,1.1296413868813913,-0.06629623286426067,1.083518147468567,2.4848915338516235,0.9923730194568634
0,4,1.1296413868813913,-0.06644799932837486,0.8055696487426758,2.484891414642334,0.7142727375030518
0,5,1.1296413868813913,-0.0659666396677494,0.5798165798187256,2.484891176223755,0.4890010356903076
0,6,1.1296413868813913,-0.06592627242207527,0.41030167043209076,2.484891176223755,0.3195264935493469
0,7,1.1296413868813913,-0.06686501204967499,0.29966698586940765,2.484891891479492,0.2079530581831932
0,8,1.1296413868813913,-0.06695812940597534,0.2540827989578247,2.4848915338516235,0.1622757539153099
0,9,1.1296413868813913,-0.06773528084158897,0.2492731362581253,2.484891176223755,0.15668894350528717
1,10,1.0903751377931319,1.1346210837364197,0.3233411908149719,2.484892725944519,1.4331133365631104
1,11,1.0903751377931319,1.1369666457176208,0.3665224462747574,2.4848928451538086,1.4786401987075806
1,12,1.0903751377931319,1.1211473047733307,0.37120257318019867,2.484892725944519,1.467500925064087
1,13,1.0903751377931319,1.1288655400276184,0.3394528925418854,2.4848930835723877,1.4434694647789001
1,14,1.0903751377931319,1.1264016032218933,0.3069388121366501,2.4848926067352295,1.4084914326667786
1,15,1.0903751377931319,1.1291543841362,0.2803894281387329,2.4848926067352295,1.3846948742866516
1,16,1.0903751377931319,1.1323298215866089,0.24806681275367737,2.4848923683166504,1.3555476665496826
1,17,1.0903751377931319,1.1523591876029968,0.24096013605594635,2.484892725944519,1.3684703707695007
1,18,1.0903751377931319,1.1413544118404388,0.23244443535804749,2.4848923683166504,1.348949909210205
1,19,1.0903751377931319,1.130074381828308,0.24066148698329926,2.48489248752594,1.3458869457244873
2,20,0.8380901618222486,0.7670029699802399,0.23012839257717133,2.4848934412002563,0.9722824096679688
2,21,0.8380901618222486,0.7311821430921555,0.230261892080307,2.484892964363098,0.9365951120853424
2,22,0.8380901618222486,0.7626107335090637,0.22462253272533417,2.4848932027816772,0.9623843133449554
2,23,0.8380901618222486,0.751902312040329,0.22101430594921112,2.484892964363098,0.94806769490242
2,24,0.8380901618222486,0.7553840577602386,0.2326909750699997,2.4848936796188354,0.9632261097431183
2,25,0.8380901618222486,0.749834269285202,0.22593184560537338,2.4848930835723877,0.9509171843528748
2,26,0.8380901618222486,0.7447336614131927,0.21950986236333847,2.484892964363098,0.939394623041153
2,27,0.8380901618222486,0.7671000361442566,0.22636248171329498,2.484893321990967,0.9686135947704315
2,28,0.8380901618222486,0.7431150078773499,0.2197413370013237,2.4848936796188354,0.9380074441432953
2,29,0.8380901618222486,0.7572187781333923,0.2174878641963005,2.4848928451538086,0.9498577415943146
3,30,1.1075813290524397,0.5435528755187988,0.24176737666130066,2.484893321990967,0.7604713141918182
3,31,1.1075813290524397,0.5275655835866928,0.2400018572807312,2.4848936796188354,0.742718517780304
3,32,1.1075813290524397,0.5258668810129166,0.23482737690210342,2.484893560409546,0.7358453273773193
3,33,1.1075813290524397,0.5354140102863312,0.2348354160785675,2.4848936796188354,0.7454004883766174
3,34,1.1075813290524397,0.5480024218559265,0.23553745448589325,2.484893321990967,0.7586909234523773
3,35,1.1075813290524397,0.5351197123527527,0.22937310487031937,2.484893321990967,0.7396438717842102
3,36,1.1075813290524397,0.5373681485652924,0.23400160670280457,2.4848936796188354,0.7465208172798157
3,37,1.1075813290524397,0.5388824045658112,0.2311343029141426,2.484893560409546,0.7451677620410919
3,38,1.1075813290524397,0.5283943265676498,0.2325209602713585,2.484893560409546,0.7360663712024689
3,39,1.1075813290524397,0.5377292335033417,0.23704878985881805,2.484893560409546,0.7499290704727173
4,40,1.0256415384331234,0.7869789600372314,0.23030629009008408,2.484891891479492,0.9924363195896149
4,41,1.0256415384331234,0.7825435400009155,0.22960257530212402,2.4848923683166504,0.9872972071170807
4,42,1.0256415384331234,0.7745474576950073,0.23564496636390686,2.48489248752594,0.9853435456752777
4,43,1.0256415384331234,0.7855117619037628,0.2307216227054596,2.4848926067352295,0.9913844466209412
4,44,1.0256415384331234,0.787498414516449,0.23044168949127197,2.4848921298980713,0.9930911064147949
4,45,1.0256415384331234,0.8006847202777863,0.2284008041024208,2.4848923683166504,1.0042365789413452
4,46,1.0256415384331234,0.7793717682361603,0.229201078414917,2.484892725944519,0.983723908662796
4,47,1.0256415384331234,0.7818346917629242,0.2291075438261032,2.48489248752594,0.9860933721065521
4,48,1.0256415384331234,0.7791765630245209,0.2248954251408577,2.484892725944519,0.9792230725288391
4,49,1.0256415384331234,0.7617461979389191,0.22802215814590454,2.48489248752594,0.9649194777011871
5,50,0.8569405174408328,0.7689292132854462,0.18751563876867294,2.4848939180374146,0.9315959215164185
5,51,0.8569405174408328,0.7788399755954742,0.18126260489225388,2.4848936796188354,0.9352536797523499
5,52,0.8569405174408328,0.788655012845993,0.18754079192876816,2.484894037246704,0.9513468444347382
5,53,0.8569405174408328,0.7839665710926056,0.18055744469165802,2.484893560409546,0.9396751224994659
5,54,0.8569405174408328,0.798430323600769,0.17861048877239227,2.484893560409546,0.9521918892860413
5,55,0.8569405174408328,0.7767765820026398,0.1852390170097351,2.484893798828125,0.9371666610240936
5,56,0.8569405174408328,0.7793261706829071,0.17935514450073242,2.484893798828125,0.9338324069976807
5,57,0.8569405174408328,0.7963969707489014,0.1823505461215973,2.484894037246704,0.953898549079895
5,58,0.8569405174408328,0.7895629703998566,0.18082746118307114,2.4848934412002563,0.945541501045227
5,59,0.8569405174408328,0.7811793088912964,0.1820300593972206,2.4848939180374146,0.9383604228496552
6,60,0.9103081383373229,0.7596437335014343,0.2912399470806122,2.484892964363098,1.0260347127914429
6,61,0.9103081383373229,0.7473927140235901,0.2912129759788513,2.4848934412002563,1.0137567520141602
6,62,0.9103081383373229,0.7436966001987457,0.2905646711587906,2.4848932027816772,1.0094123482704163
6,63,0.9103081383373229,0.7484321892261505,0.29419465363025665,2.4848934412002563,1.017777919769287
6,64,0.9103081383373229,0.7456682622432709,0.29627372324466705,2.484893560409546,1.0170930624008179
6,65,0.9103081383373229,0.7439242303371429,0.29364733397960663,2.484893798828125,1.012722671031952
6,66,0.9103081383373229,0.7538171708583832,0.2931582182645798,2.484893321990967,1.0221264362335205
6,67,0.9103081383373229,0.7391488254070282,0.28860220313072205,2.4848934412002563,1.002902090549469
6,68,0.9103081383373229,0.7302395403385162,0.292809396982193,2.4848934412002563,0.998199999332428
6,69,0.9103081383373229,0.727350041270256,0.28645315021276474,2.4848934412002563,0.9889542758464813
7,70,0.9045128681288661,0.5978711247444153,0.1567608192563057,2.4848932027816772,0.7297829985618591
7,71,0.9045128681288661,0.5947099924087524,0.15414059907197952,2.484893560409546,0.7240016460418701
7,72,0.9045128681288661,0.5982450544834137,0.15503469854593277,2.484892964363098,0.7284308671951294
7,73,0.9045128681288661,0.5810655206441879,0.15138110518455505,2.4848932027816772,0.7075977027416229
7,74,0.9045128681288661,0.5940185189247131,0.1513705849647522,2.484893321990967,0.7205401659011841
7,75,0.9045128681288661,0.6067621111869812,0.15500441193580627,2.484893560409546,0.7369175851345062
7,76,0.9045128681288661,0.5791330933570862,0.14893614873290062,2.484893321990967,0.703220322728157
