episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,-3.634415013144455,20,606.7533109618157,56.889541775783435,72.828275572454,1.0,1.0,1.0,0.9626047385000369,0.9591006279211169
20,-3.3259746052501997,20,132.94356639308396,30.096764469773056,17.837422546047303,1.0,1.0,1.0,1.0387794625796487,1.027914453581135
40,-3.4349875631622906,20,85.88731525141682,30.335757644845096,20.43040958921512,1.0,1.0,1.0,0.9408758770649222,0.938231929164169
60,-3.903430733012572,20,148.74950866195144,60.969581672879315,131.52979769444633,1.0,1.0,1.0,0.9896463714530718,0.9893150469179778
80,-3.336177182838263,20,101.85098692526773,27.473903028921917,26.747295104029938,1.0,1.0,1.0,0.9775207606639302,0.9769377719243737
100,-3.4230773600890254,20,1682.0228302537114,43.00874902524249,664.6341259605891,1.0,1.0,1.0,1.0276952065308147,1.0183850179834848
120,-3.1864610980705037,20,270.7331034858241,28.91385692822331,32.6485148807994,1.0,1.0,1.0,0.9534574467657396,0.9509667647670014
140,-2.689938355298925,20,53.82913026824841,12.518337644090257,11.121471837116072,1.0,1.0,1.0,0.9673158359670758,0.9644439808655442
160,-3.4288220774310547,20,47.027402554805334,29.70246246236126,27.672961375671,1.0,1.0,1.0,0.9905843861783316,0.9895629248440329
180,-2.8796809055434585,20,45.5922145634185,16.07374186292609,8.840367818067822,1.0,1.0,1.0,0.9863153621881103,0.9853311154744333
200,-3.8473621602600496,20,401.2391500982964,78.56695975803518,185.59150990434654,1.0,1.0,1.0,0.9592997349027925,0.9566275501821495
220,-3.4482349794875646,20,272.5783772650374,44.88477638432158,112.05449203260208,1.0,1.0,1.0,0.9717591730530017,0.9699686122596041
240,-2.891100640139832,20,83.36032370269938,16.94974967841233,28.242263573509558,1.0,1.0,1.0,0.9745266302456608,0.973178635625276
260,-2.8050512940945356,20,61.7594038713651,16.049899913559866,9.51157449749429,1.0,1.0,1.0,1.0726470651009863,1.0248770649617258
280,-3.877450641061503,20,441.55558706187986,80.67207987384637,125.68123404081184,1.0,1.0,1.0,0.9829305189102502,0.9750179097851215
300,-2.556537126659135,20,154.23215765825802,12.509094974142037,17.639252498183993,1.0,1.0,1.0,0.9365136704348439,0.9335105008753846
320,-2.766356604156206,20,33.82139911010982,14.193170365261212,18.310396645803454,1.0,1.0,1.0,0.9423486823261698,0.9376950771277872
340,-3.029652919004495,20,148.19362942255333,22.012473656193077,22.697474952034508,1.0,1.0,1.0,1.0937569058798677,1.046874969314964
