episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,0.9484873588713564,20,2826.0319187020636,10.223396212996562,7.954165071681751,1.0,1.0,1.0,178.26800033052075,2.015753640793197
20,1.0436275094502223,20,56.9330833642418,5.923336899452621,3.402400350410602,1.0,1.0,1.0,26.39472540836612,1.7111569314999489
40,1.019028878318753,20,46.51767933570016,5.6523589586944265,2.627542939060748,1.0,1.0,1.0,30.295749257599603,2.2420434434932073
60,1.1067327475169317,20,20.95762208836247,3.8533661462122533,6.60666482680637,1.0,1.0,1.0,4.087680685833215,1.6084106761992887
80,1.0946927656956613,20,18.089237412530416,3.286538631068893,5.5634639262183905,1.0,1.0,1.0,27.436607951571972,1.6637013166485992
100,0.6733738749652713,20,484.32328971521184,18.451363679612623,3.87889550992591,1.0,1.0,1.0,4.080680596637897,1.8960466537212046
120,0.9375126155521272,20,90.5373631708413,8.675047265415504,9.428175714791623,1.0,1.0,1.0,832.285894927227,2.8032504819629254
140,0.9886682284320208,20,200.97444197252864,7.071227292982234,2.5141181728711754,1.0,1.0,1.0,115.18009618580918,2.3299883000439485
160,1.2336222526853322,20,11.799878022320945,2.7496642872189754,1.2664470237932015,1.0,1.0,1.0,1.9156404526988862,1.3443565157027957
180,0.9832580460329282,20,171.4377619846626,5.620369971249231,2.0029286804797937,1.0,1.0,1.0,3.0504448782451616,1.4958833833950194
200,1.219195151788032,20,67.86247431647983,4.622185487888192,1.372276549203625,1.0,1.0,1.0,8.914242306181727,1.5963255321323753
220,1.2004030516372775,20,28.568019502345074,3.4352041234135062,2.2736276194310463,1.0,1.0,1.0,1.799058515499914,1.3589325853104093
240,1.1161342187260865,20,120311.86406597057,5.8753752648357525,2.329138452215347,1.0,1.0,1.0,751.6463181621987,2.357089529373487
260,0.7184830087998273,20,224.4275232256951,14.321518962031462,5.173393219499319,1.0,1.0,1.0,114.54407597074741,2.2556184579881173
280,0.9020674385885481,20,968.1237952527293,10.765456618180723,4.196717506276919,1.0,1.0,1.0,1.6015002119960262,1.2994849635226824
300,1.04730090352508,20,471.0020297307448,7.539713051935885,2.5055050227557527,1.0,1.0,1.0,1.6616411838009875,1.3016800991949375
