episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,-3.0514481870458594,20,9762.706404490424,251.10846212849225,1244.186233648414,1.0,1.0,1.0,76.5037013521918,0.15561849425433544
20,-3.2857458802348702,20,22064.800158944774,261.9484302491384,630.5961846732374,1.0,1.0,1.0,3.239624800817962,0.058247004895046105
40,-3.1475443323777013,20,225262.74499336543,299.90658712560696,191.13969601080285,1.0,1.0,1.0,4.130133050054612,0.12008888000696497
60,-3.5963268489481424,20,393682.1139819796,590.92735582067,1405.5580897249629,1.0,1.0,1.0,1.04468741312357,0.11322023418397782
80,-2.558990847920594,20,3277.4378808944252,121.7172532809256,18.36191420442291,1.0,1.0,1.0,1798.4452693603816,0.121467589813367
100,-3.046940434118277,20,10519.622591231171,247.90995065121865,73.19667117495915,1.0,1.0,1.0,4.695944187304929,0.11540269863506686
120,-3.161869356747834,20,303271.23468924366,631.6908617146796,1023.5988289415548,1.0,1.0,1.0,1863.892606717521,0.43174611159445186
140,-2.7849658714966496,20,9755.565065250801,403.7609230799038,305.03414893624165,1.0,1.0,1.0,1878.64223934295,0.5186776390707962
160,-2.3951022959750636,20,10088.085745621307,94.87433973517024,9.311311885812966,1.0,1.0,1.0,0.6000919549419368,0.08289581505680278
180,-1.8604193521221095,20,2659.276791572623,57.616354035506426,58.534023858173406,1.0,1.0,1.0,1799.0012179614762,0.15735554329077522
200,-2.9162679352073964,20,1716.2880684609463,83.76258075083612,48.91948509080799,1.0,1.0,1.0,6.523755453474678,0.1363711016583677
220,-2.820306685263664,20,3056.700976566619,180.03377106397105,75.14253515469798,1.0,1.0,1.0,1.5526044963229733,0.1211870135613888
240,-2.8147033450373806,20,6663.266856024706,99.6425369517208,34.60651012272078,1.0,1.0,1.0,80.64157082621966,0.16853313921240318
260,-3.167878563121124,20,14728.637092754661,431.31079823514966,29.52522861750658,1.0,1.0,1.0,80.27140770679475,0.1808094829521572
280,-3.2014400125120765,20,2905.8234628094197,119.95607554733299,1002.5261628303758,1.0,1.0,1.0,0.4470996502127541,0.014321476066797225
300,-3.1493407561831672,20,14551.88056897774,149.12086655790424,354.7785093269071,1.0,1.0,1.0,1798.7760082769778,0.07946683406311346
320,-2.1199919623700234,20,1490.2517953197362,60.52125610378139,24.67116797050681,1.0,1.0,1.0,3.1867314222576137,0.08804809509209931
340,-3.065234928587074,20,5611.824590808919,195.76950421773893,258.11331223358434,1.0,1.0,1.0,10.109936580500664,0.4261529535191853
360,-2.724070390018863,20,31310.457724156342,186.87612126073478,14.313957357863403,1.0,1.0,1.0,68.30740345330605,0.3464986153166283
380,-2.4139400177424215,20,1440.6385801745641,193.80503390834323,34.5767631680224,1.0,1.0,1.0,4.263154232919883,0.3817672962760074
400,-2.9086262907903286,20,21621.197268540374,131.9396257592826,166.38399482914656,1.0,1.0,1.0,0.6791958681435755,0.046629023857248014
