batch,iteration,avg_rewards,policy_loss,value_loss,entropy,loss
0,0,0.886696827547814,-0.0049170576967298985,0.7200312316417694,2.4848965406417847,0.6902652084827423
0,1,0.886696827547814,-0.0035554911009967327,0.7154327929019928,2.4848965406417847,0.68702831864357
0,2,0.886696827547814,-0.005262615624815226,0.7026557922363281,2.484896421432495,0.6725442111492157
0,3,0.886696827547814,-0.0072805797681212425,0.703165590763092,2.4848965406417847,0.671036034822464
0,4,0.886696827547814,-0.004213431850075722,0.703046441078186,2.4848963022232056,0.67398402094841
0,5,0.886696827547814,-0.012335670180618763,0.6990814208984375,2.484895944595337,0.6618967652320862
0,6,0.886696827547814,-0.013988771475851536,0.6941626071929932,2.4848958253860474,0.6553248763084412
0,7,0.886696827547814,-0.012326211668550968,0.6991802752017975,2.4848963022232056,0.6620051264762878
0,8,0.886696827547814,-0.01992741785943508,0.7025936543941498,2.484895944595337,0.6578173041343689
0,9,0.886696827547814,-0.019964586943387985,0.6771990358829498,2.48489511013031,0.6323854923248291
1,10,1.0245428255566924,-0.05678493715822697,0.7752734124660492,2.4848952293395996,0.693639487028122
1,11,1.0245428255566924,-0.05765724927186966,0.7725657820701599,2.484895348548889,0.6900596022605896
1,12,1.0245428255566924,-0.0630975142121315,0.7780410051345825,2.484895348548889,0.690094530582428
1,13,1.0245428255566924,-0.06573998183012009,0.7671605050563812,2.4848955869674683,0.6765715777873993
1,14,1.0245428255566924,-0.06899479776620865,0.7541049122810364,2.484894633293152,0.6602611541748047
1,15,1.0245428255566924,-0.07525915652513504,0.7577306926250458,2.4848949909210205,0.6576226055622101
1,16,1.0245428255566924,-0.07647418417036533,0.7401596009731293,2.484894275665283,0.6388364732265472
1,17,1.0245428255566924,-0.08745929971337318,0.7534923851490021,2.484894275665283,0.6411841511726379
1,18,1.0245428255566924,-0.0947941206395626,0.7423975765705109,2.4848932027816772,0.6227545142173767
1,19,1.0245428255566924,-0.10224680975079536,0.7364350259304047,2.484891891479492,0.6093393266201019
2,20,0.9849159152548829,0.025884078815579414,0.8131873309612274,2.484891891479492,0.814222514629364
2,21,0.9849159152548829,0.021223046351224184,0.8046288192272186,2.4848906993865967,0.8010029494762421
2,22,0.9849159152548829,0.02265957836061716,0.8061090409755707,2.4848899841308594,0.8039197027683258
2,23,0.9849159152548829,0.023657715879380703,0.7968824803829193,2.4848891496658325,0.7956912815570831
2,24,0.9849159152548829,0.020373310893774033,0.7962028086185455,2.4848889112472534,0.7917272448539734
2,25,0.9849159152548829,0.012687643989920616,0.799737960100174,2.484887957572937,0.7875767350196838
2,26,0.9849159152548829,0.019677648320794106,0.7741038203239441,2.4848875999450684,0.768932580947876
2,27,0.9849159152548829,0.007980750873684883,0.7886101007461548,2.484887480735779,0.7717419862747192
2,28,0.9849159152548829,0.011667870916426182,0.7757006287574768,2.4848870038986206,0.7625196278095245
2,29,0.9849159152548829,0.006993361283093691,0.778731495141983,2.4848856925964355,0.7608759999275208
3,30,0.9797355318407972,-0.03059731237590313,0.6454216539859772,2.484884738922119,0.589975506067276
3,31,0.9797355318407972,-0.028171880170702934,0.6508727669715881,2.4848846197128296,0.5978520512580872
3,32,0.9797355318407972,-0.029077190440148115,0.6471489369869232,2.4848843812942505,0.5932228863239288
3,33,0.9797355318407972,-0.030066461435126257,0.6345282196998596,2.4848846197128296,0.5796129107475281
3,34,0.9797355318407972,-0.03719816543161869,0.6389078497886658,2.4848839044570923,0.5768608450889587
3,35,0.9797355318407972,-0.03443105425685644,0.622697114944458,2.484883189201355,0.5634172409772873
3,36,0.9797355318407972,-0.03810170292854309,0.6283454596996307,2.484883427619934,0.5653949081897736
3,37,0.9797355318407972,-0.041355972178280354,0.6227076053619385,2.4848833084106445,0.5565027892589569
3,38,0.9797355318407972,-0.04158974182792008,0.6231604516506195,2.484883666038513,0.55672188103199
3,39,0.9797355318407972,-0.05887425132095814,0.6204269230365753,2.4848841428756714,0.5367038249969482
4,40,1.0969310230414733,-0.03540149098262191,0.6973594725131989,2.4848861694335938,0.6371091306209564
4,41,1.0969310230414733,-0.041399708949029446,0.6969002485275269,2.4848873615264893,0.6306516826152802
4,42,1.0969310230414733,-0.047420285642147064,0.6910288035869598,2.484888792037964,0.6187596321105957
4,43,1.0969310230414733,-0.06480932794511318,0.693886786699295,2.484890580177307,0.6042285561561584
4,44,1.0969310230414733,-0.08504285663366318,0.6822192668914795,2.4848920106887817,0.5723274946212769
4,45,1.0969310230414733,-0.11704948917031288,0.6851791143417358,2.484893321990967,0.543280690908432
4,46,1.0969310230414733,-0.19938183948397636,0.6990101486444473,2.484894633293152,0.4747793674468994
4,47,1.0969310230414733,-0.24308817088603973,0.6819662153720856,2.484894633293152,0.4140291064977646
4,48,1.0969310230414733,-0.23169108480215073,0.6833721995353699,2.4848945140838623,0.4268321767449379
4,49,1.0969310230414733,-0.26873254030942917,0.6648283898830414,2.4848923683166504,0.37124691903591156
5,50,1.228990450219181,-0.007509099319577217,0.8227329552173615,2.4848926067352295,0.7903749346733093
5,51,1.228990450219181,-0.007819296792149544,0.811545193195343,2.484891176223755,0.7788769900798798
5,52,1.228990450219181,-0.009374651126563549,0.8156692981719971,2.484889268875122,0.7814457416534424
5,53,1.228990450219181,-0.010873181745409966,0.8062461018562317,2.484888434410095,0.7705240547657013
5,54,1.228990450219181,-0.010660074651241302,0.7999399900436401,2.484887480735779,0.7644310295581818
5,55,1.228990450219181,-0.014509137719869614,0.7965099513530731,2.484885811805725,0.7571519613265991
5,56,1.228990450219181,-0.015764334239065647,0.7858092188835144,2.4848856925964355,0.7451960146427155
5,57,1.228990450219181,-0.018031099811196327,0.8070152401924133,2.4848852157592773,0.7641353011131287
5,58,1.228990450219181,-0.019941373728215694,0.7844356894493103,2.4848837852478027,0.7396454513072968
5,59,1.228990450219181,-0.029829159379005432,0.7890278398990631,2.484883666038513,0.7343498170375824
6,60,0.9574393290187724,0.035004074685275555,0.5362772643566132,2.4848841428756714,0.5464324653148651
6,61,0.9574393290187724,0.03605754405725747,0.5367210954427719,2.484883189201355,0.5479298233985901
6,62,0.9574393290187724,0.03240835294127464,0.5321134030818939,2.4848833084106445,0.5396729111671448
6,63,0.9574393290187724,0.03185824677348137,0.5359064042568207,2.4848835468292236,0.5429158210754395
6,64,0.9574393290187724,0.035344403237104416,0.5235740840435028,2.4848833084106445,0.5340696573257446
6,65,0.9574393290187724,0.027407122775912285,0.5269450396299362,2.4848839044570923,0.5295033156871796
6,66,0.9574393290187724,0.025654343888163567,0.5258253216743469,2.4848848581314087,0.5266308188438416
6,67,0.9574393290187724,0.011399996466934681,0.518840029835701,2.484885573387146,0.5053911805152893
6,68,0.9574393290187724,-0.006883075460791588,0.5132124125957489,2.484887480735779,0.4814804792404175
6,69,0.9574393290187724,-0.056009817868471146,0.5101315230131149,2.484888792037964,0.4292728304862976
7,70,1.0755407906451304,0.07204001024365425,0.6742320209741592,2.484888434410095,0.7214231491088867
7,71,1.0755407906451304,0.0725594125688076,0.6688350141048431,2.48488986492157,0.7165455222129822
7,72,1.0755407906451304,0.05825292598456144,0.6509442925453186,2.484891176223755,0.6843482851982117
7,73,1.0755407906451304,0.051939163357019424,0.6595428287982941,2.4848915338516235,0.6866330802440643
7,74,1.0755407906451304,0.050809478387236595,0.6409589946269989,2.4848917722702026,0.6669195592403412
7,75,1.0755407906451304,0.03560712467879057,0.655933678150177,2.4848912954330444,0.6666918992996216
7,76,1.0755407906451304,0.025179322808980942,0.644821971654892,2.4848904609680176,0.6451523900032043
7,77,1.0755407906451304,0.01260118861682713,0.6540345549583435,2.4848896265029907,0.6417868435382843
