batch,iteration,avg_rewards,policy_loss,value_loss,entropy,loss
0,0,-1.7072395280388346,0.7507475217183431,3.2116995652516684,7.301147222518921,3.8894356886545816
0,1,-1.7072395280388346,0.8477756281693777,3.05346949895223,7.301145156224568,3.8282337586085
0,2,-1.7072395280388346,0.7632393638292948,2.3535295327504477,7.301145553588867,3.043757518132528
0,3,-1.7072395280388346,0.7209411412477493,1.7580553491910298,7.301147222518921,2.4059850374857583
0,4,-1.7072395280388346,0.7579414149125417,1.3308528264363606,7.301146109898885,2.0157828330993652
0,5,-1.7072395280388346,0.687599611779054,1.2961858709653218,7.301146745681763,1.910774012406667
0,6,-1.7072395280388346,0.7004767457644144,1.0604291955629985,7.301145712534587,1.6878944436709087
0,7,-1.7072395280388346,0.8305135866006216,0.8147959485650063,7.301145950953166,1.572298030058543
0,8,-1.7072395280388346,0.8362470467885336,0.8339484532674154,7.301146507263184,1.5971840023994446
0,9,-1.7072395280388346,0.8315678735574087,0.7959694961706797,7.301147222518921,1.554525891939799
1,10,-1.6280407117563793,0.7080084443092346,0.6833390116691589,7.301143836975098,1.3183359622955322
1,11,-1.6280407117563793,0.7395580887794495,0.6164019018411636,7.301100063323974,1.28294894695282
1,12,-1.6280407117563793,0.813417375087738,0.6206023812294006,7.301141929626465,1.361008358001709
1,13,-1.6280407117563793,0.836950671672821,0.5851506680250168,7.301134872436523,1.3490899562835694
1,14,-1.6280407117563793,0.6155477404594422,0.549402779340744,7.30114049911499,1.0919390678405763
1,15,-1.6280407117563793,0.03744281530380249,0.7816644906997681,7.301134872436523,0.7460959434509278
1,16,-1.6280407117563793,0.8184441924095154,0.5317986965179443,7.301143932342529,1.2772314190864562
1,17,-1.6280407117563793,0.9194584488868713,0.5582658648490906,7.301134967803955,1.4047129273414611
1,18,-1.6280407117563793,0.5724765598773957,0.4982665777206421,7.301143932342529,0.9977316975593566
1,19,-1.6280407117563793,0.5498319998383522,0.48602358996868134,7.3011425018310545,0.9628441333770752
2,20,-1.4984801953015723,0.2953711569309235,1.1737245321273804,7.301147556304931,1.3960841655731202
2,21,-1.4984801953015723,0.2903153121471405,1.0663953185081483,7.301147556304931,1.2836990833282471
2,22,-1.4984801953015723,0.28656798005104067,0.9831313133239746,7.3011474609375,1.1966877698898315
2,23,-1.4984801953015723,0.28673242330551146,0.9619717717170715,7.301147556304931,1.1756927013397216
2,24,-1.4984801953015723,0.27918042093515394,0.9576059937477112,7.301147556304931,1.1637749314308166
2,25,-1.4984801953015723,0.2943981230258942,0.9422057390213012,7.3011474609375,1.1635923624038695
2,26,-1.4984801953015723,0.2894043534994125,0.9259405255317688,7.3011474609375,1.1423333764076233
2,27,-1.4984801953015723,0.2902598410844803,0.9224640607833863,7.301147556304931,1.139712381362915
2,28,-1.4984801953015723,0.2864255368709564,0.9380727887153626,7.3011474609375,1.151486837863922
2,29,-1.4984801953015723,0.2884737640619278,0.9021629214286804,7.3011474609375,1.1176252126693726
3,30,-1.934361092903591,0.5587120006481806,0.6096126983563105,7.30114761988322,1.095313201347987
3,31,-1.934361092903591,0.5972370853026708,0.3941324496020873,7.3011477788289385,0.9183580577373505
3,32,-1.934361092903591,0.6247846881548563,0.3595760414997737,7.301147381464641,0.9113492568333944
3,33,-1.934361092903591,0.5760244528452555,0.3824327190717061,7.301147381464641,0.8854457239309946
3,34,-1.934361092903591,0.6109155019124349,0.3557840511202812,7.30114761988322,0.8936881025632223
3,35,-1.934361092903591,0.5923720151185989,0.32389771689971286,7.301147381464641,0.843258281548818
3,36,-1.934361092903591,0.5897114078203837,0.33533431341250736,7.301147858301799,0.8520342806975046
3,37,-1.934361092903591,0.6199417362610499,0.3078341508905093,7.301147381464641,0.8547644118467966
3,38,-1.934361092903591,0.557214026649793,0.3221214214960734,7.30114761988322,0.8063239951928457
3,39,-1.934361092903591,0.5890056689580282,0.2806117807825406,7.30114761988322,0.7966060042381287
4,40,-1.8879904831173338,0.2982659886280696,0.4268699338038762,7.301147540410359,0.6521244645118713
4,41,-1.8879904831173338,0.3078107138474782,0.38708792875210446,7.3011474609375,0.6218871672948202
4,42,-1.8879904831173338,0.288047028084596,0.3991154630978902,7.301147540410359,0.6141510307788849
4,43,-1.8879904831173338,0.2848140224814415,0.386891374985377,7.301147699356079,0.5986939420302709
4,44,-1.8879904831173338,0.2957352598508199,0.39168865233659744,7.3011474609375,0.6144124567508698
4,45,-1.8879904831173338,0.3045238082607587,0.36428655435641605,7.30114761988322,0.5957988848288854
4,46,-1.8879904831173338,0.2950928633411725,0.3607403536637624,7.30114761988322,0.5828217466672262
4,47,-1.8879904831173338,0.2956242437163989,0.37685588995615643,7.3011474609375,0.5994686782360077
4,48,-1.8879904831173338,0.3123968839645386,0.3562122310201327,7.3011474609375,0.5955976645151774
4,49,-1.8879904831173338,0.28351231416066486,0.38392043113708496,7.301147540410359,0.5944212873776754
5,50,-1.269386530423216,0.32762139439582827,0.9650260448455811,7.301147556304931,1.2196359157562255
5,51,-1.269386530423216,0.3313031792640686,0.9386148095130921,7.3011476516723635,1.1969064593315124
5,52,-1.269386530423216,0.32269962430000304,0.8419460415840149,7.301147747039795,1.091634166240692
5,53,-1.269386530423216,0.31898887157440187,0.8297218918800354,7.301147556304931,1.075699245929718
5,54,-1.269386530423216,0.34529528617858884,0.8418349981307983,7.301147842407227,1.11411874294281
5,55,-1.269386530423216,0.32793610692024233,0.8642049551010131,7.3011476516723635,1.1191295742988587
5,56,-1.269386530423216,0.3163804471492767,0.8409936308860779,7.3011474609375,1.084362542629242
5,57,-1.269386530423216,0.35178845524787905,0.8539573192596436,7.3011476516723635,1.1327342510223388
5,58,-1.269386530423216,0.30597118139266966,0.8360390305519104,7.3011474609375,1.0689987540245056
5,59,-1.269386530423216,0.32653944194316864,0.8333508253097535,7.301147556304931,1.0868787884712219
6,60,-2.048285766830949,0.6989167829354604,0.3563648040095965,7.301147540410359,0.9822700917720795
6,61,-2.048285766830949,0.6952225665251414,0.17539055397113165,7.301147381464641,0.7976016700267792
6,62,-2.048285766830949,0.7211936215559641,0.15643309708684683,7.301147699356079,0.8046152790387472
6,63,-2.048285766830949,0.6922557850678762,0.16491358230511347,7.3011474609375,0.784157911936442
6,64,-2.048285766830949,0.7059390147527059,0.13480154424905777,7.30114761988322,0.7677291134993235
6,65,-2.048285766830949,0.6731504797935486,0.15243029221892357,7.301147381464641,0.752569317817688
6,66,-2.048285766830949,0.7288820942242941,0.139399537195762,7.3011474609375,0.7952701648076376
6,67,-2.048285766830949,0.6765915056069692,0.1378223237891992,7.30114761988322,0.7414023578166962
6,68,-2.048285766830949,0.6599466105302175,0.13340897609790167,7.30114761988322,0.7203441262245178
6,69,-2.048285766830949,0.6891376674175262,0.1329579291244348,7.301147699356079,0.7490841448307037
7,70,-1.8976199357539052,0.35525125861167905,0.30393624007701875,7.3011476516723635,0.5861760377883911
7,71,-1.8976199357539052,0.34905343055725097,0.2935271590948105,7.301147556304931,0.5695691168308258
7,72,-1.8976199357539052,0.35198131799697874,0.28824632465839384,7.3011474609375,0.5672161936759949
7,73,-1.8976199357539052,0.3539016008377075,0.2865121454000473,7.3011476516723635,0.5674022912979126
7,74,-1.8976199357539052,0.3611267387866974,0.2707031458616257,7.3011474609375,0.5588184237480164
7,75,-1.8976199357539052,0.3491618692874908,0.28107966780662536,7.3011474609375,0.5572300791740418
7,76,-1.8976199357539052,0.3539020359516144,0.27540795505046844,7.301147842407227,0.5562985241413116
7,77,-1.8976199357539052,0.35393030643463136,0.2636095926165581,7.3011476516723635,0.5445284247398376
7,78,-1.8976199357539052,0.3563365638256073,0.2741466164588928,7.3011476516723635,0.5574717164039612
7,79,-1.8976199357539052,0.35108927488327024,0.275739985704422,7.301147747039795,0.5538177967071534
8,80,-1.5453919332217123,0.3495029866695404,0.6630576491355896,7.301147747039795,0.9395491480827332
8,81,-1.5453919332217123,0.3494327425956726,0.6091380059719086,7.301147556304931,0.8855592608451843
8,82,-1.5453919332217123,0.3505808711051941,0.6009228467941284,7.301147842407227,0.878492248058319
8,83,-1.5453919332217123,0.34826251268386843,0.604732894897461,7.301147556304931,0.8799839615821838
8,84,-1.5453919332217123,0.3469838619232178,0.6044713377952575,7.301147556304931,0.8784437417984009
8,85,-1.5453919332217123,0.34500190019607546,0.5991247773170472,7.301147556304931,0.8711152076721191
8,86,-1.5453919332217123,0.34666065573692323,0.5917260408401489,7.301147747039795,0.8653752446174622
8,87,-1.5453919332217123,0.34406180381774903,0.5939655900001526,7.301147556304931,0.8650159358978271
8,88,-1.5453919332217123,0.3432933747768402,0.5982397437095642,7.3011476516723635,0.8685216665267944
8,89,-1.5453919332217123,0.34487091898918154,0.592463743686676,7.301147556304931,0.8643232107162475
9,90,-1.3983966159613104,0.432334703207016,0.7324205160140991,7.3011474609375,1.0917437195777893
9,91,-1.3983966159613104,0.43729315996170043,0.6813432216644287,7.301147556304931,1.045624887943268
9,92,-1.3983966159613104,0.44346039891242983,0.7118060111999511,7.3011476516723635,1.0822549343109131
9,93,-1.3983966159613104,0.43628384470939635,0.6872355580329895,7.3011474609375,1.05050790309906
9,94,-1.3983966159613104,0.4496173322200775,0.6943474054336548,7.301147556304931,1.0709532141685485
9,95,-1.3983966159613104,0.41984586119651796,0.6922906637191772,7.301147365570069,1.0391250014305116
9,96,-1.3983966159613104,0.44445096254348754,0.6650471687316895,7.3011474609375,1.0364866375923156
9,97,-1.3983966159613104,0.41789907217025757,0.6876645684242249,7.301147556304931,1.032552170753479
9,98,-1.3983966159613104,0.41551169753074646,0.6943694233894349,7.3011476516723635,1.0368696570396423
9,99,-1.3983966159613104,0.42552331686019895,0.6957566022872925,7.3011476516723635,1.0482684135437013
10,100,-1.2595497606114787,0.47405470013618467,1.0661707162857055,7.301147556304931,1.4672139167785645
10,101,-1.2595497606114787,0.46818000078201294,1.0470507740974426,7.3011476516723635,1.4422192573547363
10,102,-1.2595497606114787,0.47940635681152344,1.0364359498023987,7.301147747039795,1.442830777168274
10,103,-1.2595497606114787,0.4737583875656128,1.042672300338745,7.301147556304931,1.4434192180633545
10,104,-1.2595497606114787,0.4636354923248291,1.0408584952354432,7.301147556304931,1.4314824342727661
10,105,-1.2595497606114787,0.46838456988334654,1.0463027834892273,7.3011474609375,1.4416758298873902
10,106,-1.2595497606114787,0.47404409646987916,1.0552399039268494,7.3011474609375,1.4562724590301515
10,107,-1.2595497606114787,0.46544255018234254,1.0504434943199157,7.301147747039795,1.4428745269775392
10,108,-1.2595497606114787,0.47007558941841127,1.0560416460037232,7.3011474609375,1.4531057119369506
10,109,-1.2595497606114787,0.46809725761413573,1.0220847487449647,7.301147556304931,1.417170476913452
11,110,-1.3894403132589594,0.5345351576805115,1.0318552613258363,7.3011474609375,1.4933789014816283
11,111,-1.3894403132589594,0.5371880531311035,1.0301002740859986,7.301147556304931,1.4942768096923829
11,112,-1.3894403132589594,0.5262368083000183,0.9958043098449707,7.3011476516723635,1.4490296125411988
11,113,-1.3894403132589594,0.5304796516895294,1.0099241018295289,7.3011474609375,1.4673922538757325
11,114,-1.3894403132589594,0.5256404101848602,1.0236806750297547,7.3011474609375,1.476309561729431
11,115,-1.3894403132589594,0.5204718351364136,1.0464012145996093,7.3011476516723635,1.4938615560531616
11,116,-1.3894403132589594,0.5533542513847352,1.0010092735290528,7.3011474609375,1.4813519954681396
11,117,-1.3894403132589594,0.5320361137390137,1.007077443599701,7.3011474609375,1.4661020755767822
11,118,-1.3894403132589594,0.5359935283660888,1.0030486106872558,7.3011476516723635,1.4660306215286254
11,119,-1.3894403132589594,0.5232638716697693,0.9827317357063293,7.3011476516723635,1.4329840660095214
12,120,-1.56078039522509,0.5489301443099975,0.5972077488899231,7.301147842407227,1.0731263756752014
12,121,-1.56078039522509,0.5524703741073609,0.5801567673683167,7.301147556304931,1.0596156120300293
12,122,-1.56078039522509,0.5563291549682617,0.58377805352211,7.3011476516723635,1.067095732688904
12,123,-1.56078039522509,0.5465535163879395,0.5865383386611939,7.301147842407227,1.06008038520813
12,124,-1.56078039522509,0.5507726907730103,0.5862592101097107,7.301147556304931,1.0640203952789307
12,125,-1.56078039522509,0.544920414686203,0.5848148703575134,7.301147556304931,1.0567237854003906
12,126,-1.56078039522509,0.5542870819568634,0.5748753845691681,7.301147556304931,1.0561509609222413
12,127,-1.56078039522509,0.5513196170330048,0.5750679850578309,7.3011474609375,1.0533760786056519
12,128,-1.56078039522509,0.5492660284042359,0.5743564963340759,7.301147556304931,1.0506110429763793
12,129,-1.56078039522509,0.5377436637878418,0.5870872497558594,7.3011474609375,1.051819384098053
13,130,-1.7310621907323949,0.4650399088859558,0.5793366879224777,7.301147540410359,0.9713651041189829
13,131,-1.7310621907323949,0.48873036603132886,0.5634354005257288,7.301147540410359,0.9791542788346609
13,132,-1.7310621907323949,0.4721100678046544,0.5441665599743525,7.301147699356079,0.9432651499907175
13,133,-1.7310621907323949,0.47930531700452167,0.5389503935972849,7.301147540410359,0.9452442328135172
13,134,-1.7310621907323949,0.46732527514298755,0.5445205668608347,7.30114761988322,0.9388343592484792
