episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,1.0812702562576064,20,365.7342074497144,6.329748642502778,2.472577178443844,1.0,1.0,1.0,10.911724094353563,1.8571007533471038
20,0.7150832251768652,20,629.9762954347449,25.919312657076023,2.1150208301841142,1.0,1.0,1.0,64.35051461998782,2.4329857299826636
40,1.1375539692788617,20,32.103451677792954,4.537076668998495,3.1017454046339146,1.0,1.0,1.0,1.8294835607783964,1.3863131822145898
60,1.008877186646858,20,71.15514552597922,7.316406546113779,8.149513698552024,1.0,1.0,1.0,27.242470052596474,1.8007297784181835
80,1.0890119485943723,20,264.6343133570609,5.855455829800965,1.526788510668135,1.0,1.0,1.0,18.145774457773296,1.9741945502682194
100,1.1847146071815005,20,93.70005971798722,5.784163206534447,8.919222697581525,1.0,1.0,1.0,27.52130160510514,1.7086519659595756
120,0.952600273443385,20,7472.5549519831275,15.442984934155604,77.89543152028907,1.0,1.0,1.0,31.738623714972267,2.370851828098502
140,1.3500665748204725,20,16.04062110657799,2.491416725938713,1.6665637480675988,1.0,1.0,1.0,9.222725465678554,2.177794621338745
160,1.2333463672022458,20,55.339478914525216,3.438207626689619,1.337414832083982,1.0,1.0,1.0,26.682641866857686,1.8679478977147002
180,1.2086070060632197,20,263.68093236604335,5.441935312226677,1.122078613803118,1.0,1.0,1.0,5.923323982180612,1.81659351592223
200,0.9760019806336343,20,368.52451286356296,10.522713209055821,2.12611122864481,1.0,1.0,1.0,29.507052065110894,2.1294677953017493
220,0.9250902079259682,20,68.71161925107552,7.096366127518531,3.042172278402788,1.0,1.0,1.0,68.30575221533442,3.906323937608578
240,0.829104147041515,20,69.4415240020401,9.569495515629397,5.135920161942605,1.0,1.0,1.0,5.63801108325016,1.8107635025818236
260,0.9849476069380145,20,149.93066955448504,9.240884328104025,34.71998531678419,1.0,1.0,1.0,5.441214859025514,1.4409650829440097
280,1.1211361339704966,20,5.692594999415607,2.8470662042252735,2.0499816500203205,1.0,1.0,1.0,10.965463920422021,2.4787601083316884
300,1.0813234916513863,20,39.491042845391505,6.89012887676701,3.674316679323014,1.0,1.0,1.0,2.897229520866905,1.4838570513758345
320,1.1082080249909088,20,37.03409080950278,4.57302628005852,2.2081220603901293,1.0,1.0,1.0,35.9834599305329,2.3153413436970904
340,1.023000997953654,20,113339.49066624386,19.779855548107186,28.773338125026726,1.0,1.0,1.0,1778.9601771329703,8.165536416524436
360,0.7791434698781756,20,27669.63923655821,14.778133947036752,6.778741370493113,1.0,1.0,1.0,187.31558749755715,2.594968553752151
380,0.7167284879921519,20,131.95226179506056,28.095637838742817,1.7678573106818876,1.0,1.0,1.0,1.7711637258100832,1.423321120925546
400,1.0584619773618573,20,23.590697562102967,5.090634064254381,2.285713944835563,1.0,1.0,1.0,27.59721164790397,1.6219111188794473
