episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,1.1517951001172864,20,25.75762645520399,3.9940027183845492,1.680109043384533,1.0,1.0,1.0,5.408111138567763,1.8885812257421082
20,0.8020733216180547,20,208.1055676134793,9.840335908883485,4.12891911398026,1.0,1.0,1.0,3.4302026535384504,1.5892717929265832
40,1.1810704295975551,20,59.17099185856837,3.473326238548899,2.1952978695919003,1.0,1.0,1.0,5.102117335617523,1.7874503397729475
60,1.097790186995794,20,28.22973178475059,4.437760401208678,2.027994268199064,1.0,1.0,1.0,1.568779846342204,1.3994531575168396
80,0.8487420546908544,20,523.2220060597825,17.340956177888806,9.777820793812712,1.0,1.0,1.0,34.63748317774109,2.8068891118247064
100,0.6199183531457034,20,151.44236491773424,19.319905286938933,236.42658059756494,1.0,1.0,1.0,41.72298975057008,2.281843009342647
120,1.027500187412162,20,970.4931458139436,7.600969068110131,7.504608761081117,1.0,1.0,1.0,1.265087070589073,1.207030471877811
140,1.0238592349757212,20,310.1942457259552,10.020482073742857,1.2519809399475186,1.0,1.0,1.0,1.3049811235316928,1.2032032806224517
160,1.050461194263125,20,80.14996736764485,7.483241554969942,1.1711599198707037,1.0,1.0,1.0,1.4496206120072008,1.2738615153897
180,0.9718886252378178,20,1822.674828545317,7.046719686161121,2.1281140010974764,1.0,1.0,1.0,2.0476149406937356,1.4767666883985093
200,1.0395657373005538,20,547.9981559687515,7.557153789573905,4.537903802419632,1.0,1.0,1.0,3.789473061007,1.642101247006422
220,1.0661546433874143,20,761.117639142338,4.4636106106561995,1.635121997967238,1.0,1.0,1.0,4.795610753236662,2.056881737339641
240,0.9714516148274702,20,17.85162515985792,4.840088852289738,3.699809173771151,1.0,1.0,1.0,2.577001732915787,1.4428502516781738
260,0.8927711298807143,20,239.96624003677638,11.649587698423334,8.918069233236666,1.0,1.0,1.0,3.315041819821616,1.677322372274911
280,1.110069673660977,20,22.75120126451812,3.857124874882299,4.950221340645544,1.0,1.0,1.0,1.121467243554397,1.1011244973429664
300,1.0753726785566513,20,59.219620761836495,7.237147829603649,1.4144045362923552,1.0,1.0,1.0,27.324093078000146,1.5720775427458
320,0.8215981453855097,20,1055.2276329151034,17.13007468235622,4.081414112391955,1.0,1.0,1.0,1.34738495853937,1.2378764333049115
340,1.1329294790051894,20,22.067264257523373,3.7804022863708955,1.4185016500254328,1.0,1.0,1.0,2.4533466848577516,1.6482389951212335
360,1.0228297472160894,20,73.38196845680484,7.494406915690122,2.238222733232547,1.0,1.0,1.0,1.8618512289276776,1.4241681010031244
380,1.2993711209181658,20,2646.340862845994,4.287825696437647,2.8514278774741215,1.0,1.0,1.0,7.710518656582705,1.5787153549870792
400,1.122734392175056,20,254.65812603702642,5.513411844599973,4.853673499727786,1.0,1.0,1.0,2.4741282941933895,1.6505099971284782
420,1.0561485832206308,20,218.9610845010925,7.304896501039036,2.598610661266088,1.0,1.0,1.0,1.4376636397883769,1.3227160180432467
440,1.1802234308916146,20,156.17371915734267,4.427770506229098,2.2574115854800505,1.0,1.0,1.0,113.71724800297054,2.0335564915902293
460,0.9761957406357024,20,21887.231201783776,15.662569784070863,6.662073319462518,1.0,1.0,1.0,41.77750056328152,2.2729158771276956
480,1.011587913246257,20,1206.9926206462246,8.834811444346887,3.0850994575634174,1.0,1.0,1.0,39.22974016878612,1.8414149814424547
500,1.0307210053021874,20,32548.15378178664,12.917276552034414,2.1263536793803035,1.0,1.0,1.0,11.327232349972297,1.8317514337438268
520,1.0967849925928768,20,61.11033499882292,7.500356485215952,21.845565387885117,1.0,1.0,1.0,36.989901947220304,2.7625822210610496
540,1.1719912902111969,20,139.4630429489986,6.586242655823762,1.0873625395293294,1.0,1.0,1.0,10.032787453411554,1.676822765291512
560,1.2587536003735147,20,18.67692405091755,3.027954610564886,1.765505597856363,1.0,1.0,1.0,34.470789199773,2.289456848781161
580,1.1989112902995551,20,9.128337487681645,2.8031868635989627,2.084127960511398,1.0,1.0,1.0,1.6375446164868706,1.3455331546226397
