episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,-1.616829488348463,20,29745.133179845776,275.57336326136993,24.276398431559407,1.0,1.0,1.0,10.488805267074726,2.8521876164673206
20,-1.344649128131167,20,442672.21598422417,1538.4846752973642,563.4582937388918,1.0,1.0,1.0,34.52519579007379,8.410723671025169
40,-1.5688146738404118,20,8888.228341937574,649.0214735083925,363.9627525445041,1.0,1.0,1.0,1659.9759794303613,14.099913859944222
60,-1.6685860676984827,20,329337827.1710932,1048.5492418999602,23077585.188163586,1.0,1.0,1.0,25.99523463779917,4.374728468322064
80,-1.330771020369458,20,17192.18935570465,449.8468917212841,181.81193566132256,1.0,1.0,1.0,63.81082107070089,6.503296445824212
100,-1.0844090379675562,20,918.4040899657468,80.54054559408935,27.337856787838504,1.0,1.0,1.0,59.92524761572086,5.459054194223566
120,-1.4197963475226778,20,19244.861337015805,157.01113080658885,136.45774700430644,1.0,1.0,1.0,22.177596905571725,3.0967925166419987
140,-1.5511652170625645,20,4548.909295475072,266.69546341289737,17.64848130313365,1.0,1.0,1.0,31.715929416233745,5.44018100052632
160,-1.5033608571881942,20,439893.241561051,355.96214692914145,12.161801320243464,1.0,1.0,1.0,2945.5529421624933,8.722278166990531
180,-1.0375902186568138,20,33877.713686739015,130.9545665208301,22.22625600210962,1.0,1.0,1.0,2926.012069495205,8.222510664340815
200,-1.1433962185663875,20,40376.441398924304,302.63648669611354,81.83319857041684,1.0,1.0,1.0,4541.455297001978,13.511399402167156
220,-0.6957947864944252,20,2541.856213470798,72.97142466904889,25.33999996336471,1.0,1.0,1.0,6087.92238634342,14.863074724223285
240,-1.4312595700968118,20,3241.890385831635,196.0925873977147,451.99659485299827,1.0,1.0,1.0,16.074592570507626,3.2217648175281566
260,-1.6358973102397734,20,488038.06199900166,623.1649231956756,300.0752342026018,1.0,1.0,1.0,2912.035529935255,4.6631685086905446
280,-0.9573190646650914,20,1593.8975857180515,50.61071283674532,15.187021146225534,1.0,1.0,1.0,50.32917956496472,3.303445107972371
300,-0.8716318928070257,20,4712.25109146917,179.92161055099703,349.82094395189847,1.0,1.0,1.0,1703.1298894933693,10.603791736183354
320,-1.3211199292426865,20,44834.054656614906,586.9165257636868,127.5675432576203,1.0,1.0,1.0,2976.0730991428177,13.731052184817855
340,-1.3547835665089505,20,989919.0614954953,1036.2429132670263,89.17793581021368,1.0,1.0,1.0,4533.154172547385,10.568709162341117
360,-1.2192059804596762,20,11445.167993676507,293.3260520318789,177.40955424240113,1.0,1.0,1.0,81.37812296389083,10.794253353648012
380,-0.9599486202403862,20,480.3925000495095,102.94188647739014,48.78095077315815,1.0,1.0,1.0,44.18272960228636,5.933953340394676
400,-1.333121838623904,20,5885.543255249438,515.934415212551,444.73795874825873,1.0,1.0,1.0,73.12174655721518,11.530981007468863
420,-0.774244293546589,20,15832.755592493839,134.41899614056314,41.019852312826444,1.0,1.0,1.0,48.27889367703225,8.84727205655348
440,-1.3277332468978869,20,447.8554853147637,117.01049038232911,241.55172280349245,1.0,1.0,1.0,11.77538820752916,2.404708767472165
460,-1.033260626273918,20,131985.4927752245,209.95796126335475,19.16420114536207,1.0,1.0,1.0,1626.0904363207767,6.780407568849587
480,-0.9162887427515429,20,2348.0197188763027,116.3854848180607,10.008323975094395,1.0,1.0,1.0,2946.8372588219536,7.262639209328937
500,-1.23860386035336,20,2517.7508960059477,161.53508684200676,480.6979153700032,1.0,1.0,1.0,57.809095645320596,7.180002620272588
520,-1.0533381037705216,20,12833.278494986464,452.19984559649583,46.08706676768801,1.0,1.0,1.0,74.01361574199026,9.89739375831078
540,-0.8375907970569753,20,4252.130246410578,259.52878965059136,75.17864214136425,1.0,1.0,1.0,84.00966747105547,8.341065380375003
560,-1.3763750584609549,20,655.9042529882356,131.91338913069515,147.97754098547315,1.0,1.0,1.0,24.595720321148896,5.3451668130340035
580,-1.0132194242781107,20,2260.8586542668572,96.97078555718039,60.402720456637304,1.0,1.0,1.0,23.596363509464812,4.9563333862767776
600,-0.5653715300678195,20,1476.0510214717465,73.86397567191088,51.63360147802687,1.0,1.0,1.0,1614.0610517762275,7.387219768777692
620,-1.6308739158212249,20,1203.588715032116,243.8898921828691,97.65858209308985,1.0,1.0,1.0,33.243438469906295,4.610332532288644
640,-1.3788289573434636,20,3032.2558512123915,312.4698880682869,511.7418117052578,1.0,1.0,1.0,77.86811645245507,8.756108556797763
660,-1.5195258882225466,20,10284.130621351498,457.9121584150136,112.56560247346988,1.0,1.0,1.0,71.57908972707807,6.871035334921945
680,-1.3280683112737175,20,2577.5747473058664,333.5838163752571,90.77682061099146,1.0,1.0,1.0,15.19903424931282,3.715477604685079
700,-1.4627673548162001,20,25772.07657937557,406.4764343411724,133.65703438255306,1.0,1.0,1.0,134.80004767010675,10.788635656864006
720,-1.4261646679194586,20,15343.32021744883,605.3639352519899,225.89121632239127,1.0,1.0,1.0,54.86056962563779,8.741463154442526
740,-0.7870627426017698,20,35468.94821705508,65.56559814799841,17.958125914986464,1.0,1.0,1.0,2914.395203766179,4.031344829865841
760,-0.925573840639878,20,118526.79364989081,354.6676941793103,530.7715346084467,1.0,1.0,1.0,1593.5529959574362,5.37666373912912
