batch,iteration,avg_rewards,policy_loss,value_loss,entropy,loss
0,0,1.075505179250642,-0.06568925455212593,1.93230402469635,2.484892964363098,1.8417657613754272
0,1,1.075505179250642,-0.06586624309420586,1.6407660841941833,2.484892964363098,1.5500509142875671
0,2,1.075505179250642,-0.0667348001152277,1.3546808362007141,2.484892725944519,1.263097107410431
0,3,1.075505179250642,-0.06689375638961792,1.0732632279396057,2.484892964363098,0.9815205037593842
0,4,1.075505179250642,-0.06612231954932213,0.8028583824634552,2.484892964363098,0.7118871212005615
0,5,1.075505179250642,-0.06689324602484703,0.5786187797784805,2.4848926067352295,0.48687659204006195
0,6,1.075505179250642,-0.0673769935965538,0.4116983115673065,2.484892725944519,0.31947238743305206
0,7,1.075505179250642,-0.06915730237960815,0.29329539835453033,2.4848934412002563,0.19928916543722153
0,8,1.075505179250642,-0.06831647083163261,0.25787006318569183,2.4848932027816772,0.16470465064048767
0,9,1.075505179250642,-0.0676732286810875,0.2783154100179672,2.484892725944519,0.18579324334859848
1,10,0.951741844092649,1.1325660943984985,0.33678440004587173,2.4848932027816772,1.4445015788078308
1,11,0.951741844092649,1.121792495250702,0.36288562417030334,2.484893321990967,1.4598291516304016
1,12,0.951741844092649,1.1189228892326355,0.36154837906360626,2.4848930835723877,1.4556223154067993
1,13,0.951741844092649,1.1147079467773438,0.3318312466144562,2.484893560409546,1.4216902256011963
1,14,0.951741844092649,1.1260471045970917,0.29402944445610046,2.484892964363098,1.3952276110649109
1,15,0.951741844092649,1.106180727481842,0.2596467211842537,2.4848930835723877,1.3409785032272339
1,16,0.951741844092649,1.1316708028316498,0.23443806171417236,2.4848930835723877,1.3412598967552185
1,17,0.951741844092649,1.113005816936493,0.22578312456607819,2.4848934412002563,1.3139399886131287
1,18,0.951741844092649,1.1194374561309814,0.22310874611139297,2.484892964363098,1.317697286605835
1,19,0.951741844092649,1.1265290975570679,0.22849060595035553,2.4848930835723877,1.330170750617981
2,20,0.9475014612704564,0.6426972150802612,0.29777390509843826,2.484894037246704,0.9156221747398376
2,21,0.9475014612704564,0.635583907365799,0.2891961559653282,2.4848934412002563,0.8999311625957489
2,22,0.9475014612704564,0.6531745195388794,0.29589681327342987,2.4848939180374146,0.9242224097251892
2,23,0.9475014612704564,0.6513502299785614,0.2953462153673172,2.484893798828125,0.9218474924564362
2,24,0.9475014612704564,0.6266731917858124,0.2918105274438858,2.4848939180374146,0.8936347663402557
2,25,0.9475014612704564,0.6342715322971344,0.29100462794303894,2.484893798828125,0.9004272222518921
2,26,0.9475014612704564,0.643285721540451,0.2864498496055603,2.484893798828125,0.9048866629600525
2,27,0.9475014612704564,0.6410183608531952,0.2911708131432533,2.484894275665283,0.9073402583599091
2,28,0.9475014612704564,0.6311323493719101,0.28963541984558105,2.484894275665283,0.8959187865257263
2,29,0.9475014612704564,0.6409641206264496,0.2847362607717514,2.4848936796188354,0.9008514583110809
3,30,0.9517183863935206,0.7083551436662674,0.2545147240161896,2.4848920106887817,0.9380209743976593
3,31,0.9517183863935206,0.7289811670780182,0.2516123801469803,2.48489248752594,0.9557446241378784
3,32,0.9517183863935206,0.7275990545749664,0.2475428208708763,2.484892249107361,0.9502929747104645
3,33,0.9517183863935206,0.7149557173252106,0.25095586478710175,2.48489248752594,0.9410626292228699
3,34,0.9517183863935206,0.7180731892585754,0.24480342119932175,2.48489248752594,0.9380276799201965
3,35,0.9517183863935206,0.7316806018352509,0.2449607476592064,2.4848920106887817,0.9517924189567566
3,36,0.9517183863935206,0.7421878427267075,0.24804691225290298,2.48489248752594,0.9653857946395874
3,37,0.9517183863935206,0.7179625928401947,0.24528978019952774,2.4848923683166504,0.9384034276008606
3,38,0.9517183863935206,0.7160992920398712,0.24467865377664566,2.4848923683166504,0.9359290301799774
3,39,0.9517183863935206,0.7109857499599457,0.24159150570631027,2.48489248752594,0.9277283251285553
4,40,0.8842698258994485,0.7345248460769653,0.2530160918831825,2.4848921298980713,0.9626920223236084
