episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,1.3137475257050282,20,1785.373419603231,4.563632028694363,2.2821989388539894,1.0,1.0,1.0,27.820112395496352,1.7891046886225213
20,1.1537673984839247,20,109.47752355564191,5.381176154385969,6.080033295395163,1.0,1.0,1.0,1.2679781128882959,1.2092071054517715
40,0.9679620481837803,20,619.7284454101385,10.151574265869103,5.262872987032562,1.0,1.0,1.0,1.153000546148525,1.1351341750191473
60,0.9339304114784465,20,63.9229285022538,5.5869737670810125,1.9338380958907895,1.0,1.0,1.0,1.4469122492104172,1.2905821680071805
80,1.0299677058752323,20,256.2243595163293,6.697360695206895,4.172489598484101,1.0,1.0,1.0,2.0152391123933864,1.4556692208268598
100,1.1152335520611454,20,111.15154520942274,6.124254383792092,1.9018687946215422,1.0,1.0,1.0,3.4253868211096297,1.3853705583015892
120,0.8911248271967542,20,5053.334658752902,14.462092887963198,36.99308187092031,1.0,1.0,1.0,755.7114287733415,2.552065901794521
140,1.132125022812176,20,44.089078960430484,5.300358122471633,1.8099632649907653,1.0,1.0,1.0,2.3033531517892154,1.3481565720738986
160,0.9273104597901527,20,188.5135148592931,9.253342346560373,2.447354441611492,1.0,1.0,1.0,27.326475398789984,1.564184480908821
180,1.0566331533992366,20,14.201092376371657,4.105410060889495,3.586833256382688,1.0,1.0,1.0,2.607610589789457,1.6685340662307808
200,1.122097619900423,20,33.51652828662701,3.5682743915731554,2.3357813358449717,1.0,1.0,1.0,4.749365925879583,1.6880460793603755
220,0.8934851623363785,20,1351.5445034813597,8.728029837192047,25.6754575214656,1.0,1.0,1.0,9.539340796028196,1.7041868107890161
240,1.092611975291738,20,145.8161653233418,5.213297075451535,2.362188394103116,1.0,1.0,1.0,3.002899047032327,1.8309857923995392
260,1.0614499944858158,20,41.68894095437306,4.777660148060042,43.87179300853593,1.0,1.0,1.0,824.4394493172147,1.8110308151460122
280,1.1748008886758514,20,58.581826863569134,4.793744369765037,3.240594884173765,1.0,1.0,1.0,1.6378014483150154,1.2619798934681814
300,0.8407088986795712,20,23.795914106502863,7.031035828805025,16.641875778803065,1.0,1.0,1.0,3.768325535023222,1.438591305104766
320,0.9594424908543999,20,52.38465974814547,8.152336715202765,3.700751435610233,1.0,1.0,1.0,1.2087293862963724,1.1721545724818507
340,0.9471935241576789,20,222.3862874901717,8.330016986047768,6.380256195037859,1.0,1.0,1.0,1.3529094353181823,1.2176926821431004
360,1.0117367305401905,20,286.32236714037646,7.739785004507857,4.897357697853394,1.0,1.0,1.0,756.354508286009,2.7599958836109177
380,0.8794014359704384,20,21377.99501738231,12.638895419859624,8.68674135110632,1.0,1.0,1.0,3.4851252113386786,1.8094257806259
400,1.1045266610304885,20,226.22172385696268,9.50764193721041,2.1212398294887027,1.0,1.0,1.0,4.8993435572132835,1.6532071430412676
420,1.1384223012474324,20,38.22324851033686,3.8803322479493523,13.25792110579293,1.0,1.0,1.0,5.39993440991862,1.4576780502017401
440,0.8367132655775393,20,62.37472495970657,10.133542335042097,8.763380896067014,1.0,1.0,1.0,121.7566619347106,2.7797736909104285
460,1.0636569496718933,20,282.26693574141075,7.100960703571603,1.1706808354861575,1.0,1.0,1.0,5.275948319699371,1.3654061498515089
